DATE,PPIACO_NBD19820101,CPIAUCSL_NBD19820101,PCE_NBD19820101,M1,M2
2019-04-01,202.70812,270.47246,717.50538,3775.5400000000000000,14568.180000000000
2019-05-01,202.30692,270.52013,719.65350,3782.5250000000000000,14654.425000000000
2019-06-01,200.90271,270.57521,722.33238,3844.5250000000000000,14776.375000000000
2019-07-01,201.30391,271.10699,725.42186,3852.1600000000000000,14865.700000000000
2019-08-01,199.79940,271.31144,727.87542,3853.3750000000000000,14937.650000000000
2019-09-01,198.99699,271.75000,729.29247,3901.8000000000000000,15027.660000000000
2019-10-01,199.19759,272.65572,731.45561,3921.9500000000000000,15154.650000000000
2019-11-01,199.59880,273.29343,734.44495,3950.3000000000000000,15253.700000000000
2019-12-01,199.59880,273.52013,735.38130,3977.3600000000000000,15316.280000000000
2020-01-01,199.89970,274.03284,739.56737,3959.1750000000000000,15408.700000000000
2020-02-01,197.29188,274.17797,740.32848,4011.5750000000000000,15447.575000000000
2020-03-01,193.68104,273.29343,689.10921,4208.0600000000000000,15910.380000000000
2020-04-01,186.05817,271.38983,601.96285,4763.1250000000000000,16961.825000000000
2020-05-01,189.16750,271.12500,653.85309,16212.200000000000,17829.950000000000
2020-06-01,191.77533,272.54449,695.47344,16556.780000000000,18141.420000000000
2020-07-01,193.58074,273.94492,707.48585,16802.575000000000,18333.200000000000
2020-08-01,194.88465,274.90572,714.56111,16900.060000000000,18373.960000000000
2020-09-01,196.08826,275.58157,725.13645,17198.125000000000,18623.700000000000
2020-10-01,197.09127,275.91314,728.35612,17340.500000000000,18727.700000000000
2020-11-01,198.89669,276.40572,724.41540,17594.420000000000,18951.460000000000
2020-12-01,201.10331,277.07627,720.51975,17785.650000000000,19089.125000000000
2021-01-01,205.41625,277.78708,743.97376,18073.500000000000,19352.075000000000
2021-02-01,211.23370,278.77225,736.04727,.,.
2021-03-01,215.64694,280.50106,774.06740,.,.
2021-04-01,218.15446,282.66102,781.86370,.,.
2021-05-01,225.07523,284.48199,782.28932,.,.
2021-06-01,229.18756,287.05614,790.64644,.,.
2021-07-01,231.89569,288.41631,792.76451,.,.
